dl
n=43
format=fullmatrix
labels:	BalWhale	ToothWhaleDolph	Turtle	Bird	LDeepShaRay	LCoastShaRay	MDeepShaRay	MCoastShaRay	LTuna	STuna	LPelaPred	Jack	SPelaPred	SPelaInvFeed	ScadMack	BonShad	Sard	Group	Croak	GAfriThre	LDemPred	LDemInvFeed	MDemPred	CatFish	SpaFish	MullOHerb	LessAfriThre	MDemInvFeed	SDemPred	RoyThre	SDemInvFeed	LBathyPred	SMBathyInvFeed	LBathyPelaPred	MBathyPelaInvFeed	SBathyPelaPred	MesoPela	Cepha	Crus	Benth	CarnZoopl	HerbZoopl	ProdPrim
data:
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.0015	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0014	0	0	0	0	0	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.001	0	0	0	0	0.0046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.0078	0.0116	0.0045	0	0	0	0	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.0013	0.0119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.0036	0	0.0015	0	0	0.0091	0.0057	0	0	0	0	0	0	0	0	0.0069	0.0239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2324	0	0	0	0	0
0.0049	0.0126	0	0.0337	0.0123	0.0042	0.0085	0.0734	0.0262	0.0398	0.0831	0.1673	0.2524	0	0.2887	0	0	0	0.0025	0	0.091	0	0.0457	0	0	0	0	0.0023	0	0.2244	0.0088	0.0074	0	0	0	0.0175	0	0.2324	0	0	0	0	0
