dl
n=36
format=fullmatrix
labels:	Phyto	MicroMesoZoopl	MacroZoopl	Jelly	SupBenth	Polych	Shri	Crab	NorLobs	BenthInv	BenthCepha	BenthPelaCepha	Mull	CongEel	AngFish	FlatFish	PoorCod	Jhake	Ahake	BlueWhit	DemFishOne	DemFishTwo	DemFishThree	DemSha	BenthPelaFish	Anch	Sard	OSPelaFish	HorMack	Mack	AtlBoni	SwordFishTuna	LogTurtle	AudGull	Dolph	FinWhale
data:
0	186.6815	2.022182	1.44287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.056763	0.309666	0	0	0	0	0	0	0	0
0	0	9.421594	10.89602	0.371494	0	0	0	0	0.086642	0	0	0.242593	0	0	0	0	0.000000	0	0	0.049699	0	0	0	0.716052	22.67299	29.44989	6.01027	3.945557	0.500004	0	0	0	0	0	0
0	0	0	0	0	0	0.024387	0.049811	0.009538	0	0	0	0	0	0	0	0	0	0.001859	1.221161	0.008074	0	0	0.002255	2.075403	0	0	0	0.428742	0.512796	0	0	0	0	0	0.3653
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.047803	0.02051	0.001511	0	0	0	0.302208	0	0	0.009563	0.001295	0.003964	0	0	0.060113	0	0.007456	0	0.00376	0	0	0	0.014132	0.004482	0	0.000000	0	0	0	0
0	0	0	0	0	0	0.077729	0.234825	0	0	0.009833	0.747736	0.645979	0	0	0.012655	0.044274	0.010545	0	2.298466	1.850108	0	0.004949	0.002226	0.135103	0	0	0.06336	0.148962	0.058942	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.0035	0	0.003317	0.002282	0.112755	0	0.001163	0.002968	0.007122	0.004717	0.005477	0	0	0	0	0.00141	0.000000	0	0	0	0	0	0.002566	0.001021	0	0	0	0
0	0	0	0	0	0	0.002813	0	0.002717	0	0.002031	0.006607	0.196823	0.010582	0.002629	0	0.004002	0.010456	0.00675	0	0	0	0.003454	0	0.00261	0	0	0	0.001708	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.012058	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.169848	0.351009	0.014123	0	2.105705	0.429873	0	0	0	0.104045	0	0.177413	0	0.15311	0.711371	0.603105	0.175405	0.02522	0	0	0	0	1.091165	0.026544	0	0	0.03363	0	0	0
0	0	0	0	0	0	0	0.003844	0	0	0	0.137583	0	0	0	0.001555	0.015998	0	0	0	0.051478	0	0	0.012233	0	0	0	0	0	0	0	0	0	0.000000	0.001172	0
0	0	0	0	0	0	0.004467	0.019731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018319	0	0	0.009519	0	0	0.004791	0.024461
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010937	0	0	0	0.010869	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001532	0	0	0	0	0	0.004185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.005224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002469	0	0	0	0.00536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.054436	0	0.010808	0.001404	0	0	0	0.054148	0	0	0	0.031985	0.001968	0	0	0	0	0.004308	0	0	0	0	0	0.001777	0
0	0	0	0	0	0	0	0.006174	0	0	0.00239	0	0	0.005018	0.012795	0.004012	0.003513	0.00324	0.064767	0	0	0	0.072362	0	0	0	0	0	0.008103	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010672	0.023704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.025614	0	0	0	0.007966	0	0.002432	0.011372	0.012444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.022948	0	0.046422	0	0.003817	0.004458	0.068563	0.114074	0	0.038319	0	0	0.006995	0	0	0	0	0.002704	0.034778	0	0	0	0	0.002939	0
0	0	0	0	0	0	0	0	0	0	0	0.363604	0	0.007097	0	0	0	0	0	0	0.001459	0	0.296343	0.002074	0	0	0	0	0.059266	0	0.071185	0.01005	0	0	0.001604	0
0	0	0	0	0	0	0	0	0	0	0	1.182842	0	0	0	0	0	0	0.458592	0	0.003265	0	0.706432	0	0	0	0	0	0	0.115547	0.606063	0.00152	0	0.004211	0	0
0	0	0	0	0	0	0	0	0	0	0	0.002306	0	0	0	0	0	0	0	0	0.004025	0	0.031558	0	0	0	0	0	0	0	0.380421	0.00455	0	0	0.0022	0.04105
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039443	0	0	0	0.137001	0	0	0	0	0	0	0	0	0.003844	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097934	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
