1.033	1.618	1.056	1.295	0.862	1.130	1.349	1.096	0.777	0.891	0.760	0.937	0.734	0.812	0.649	
0.528	1.400	0.942	1.203	1.509	1.117	1.635	0.898	0.990	0.949	0.747	1.053	0.744	0.627	0.658	
1.047	1.320	0.840	2.936	0.944	0.967	0.907	1.003	0.558	0.767	0.731	0.644	0.937	0.736	0.664	
0.792	1.571	1.168	1.582	0.690	1.284	0.963	1.115	0.704	0.764	1.121	0.700	1.208	0.656	0.682	
0.835	1.635	0.943	1.268	1.115	0.881	1.577	1.111	0.858	0.987	0.912	0.818	0.790	0.581	0.687	
0.855	0.909	1.370	1.754	1.044	1.200	1.254	0.989	0.722	0.803	0.927	0.776	0.938	0.790	0.669	
1.014	1.760	0.898	1.144	0.955	1.933	0.917	0.992	0.879	0.652	1.248	0.769	0.637	0.612	0.590	
0.980	0.985	0.845	1.990	0.857	0.646	1.122	1.240	1.212	0.874	1.144	0.934	0.790	0.703	0.678	
1.006	1.063	0.855	1.769	1.165	1.505	0.811	0.990	1.113	0.511	1.086	1.052	0.615	0.798	0.661	
0.970	1.426	1.642	0.924	1.471	1.116	1.148	0.607	0.752	1.047	0.850	0.821	0.951	0.649	0.626	
0.743	1.429	1.288	1.464	1.146	1.202	1.733	0.782	0.730	0.952	0.751	0.617	0.911	0.640	0.611	
1.266	1.386	0.545	2.450	1.340	1.006	0.796	0.885	1.092	0.975	0.488	0.759	0.775	0.552	0.685	
1.543	0.804	0.840	2.340	0.683	1.321	0.788	0.784	0.703	1.767	0.579	0.673	0.769	0.773	0.635	
1.608	1.217	1.074	1.701	1.416	1.332	0.679	0.708	0.914	0.714	0.767	0.757	0.855	0.651	0.606	
0.901	0.710	1.028	1.416	1.221	1.302	1.467	0.969	1.164	0.664	1.099	0.749	0.811	0.842	0.658	
0.704	1.570	0.746	1.170	1.920	0.936	0.649	1.583	1.135	0.683	0.785	0.881	0.987	0.594	0.656	
1.119	0.615	2.298	1.012	0.954	1.129	1.233	0.911	0.862	0.730	0.740	1.008	0.841	0.879	0.670	
0.542	0.909	1.204	1.534	1.636	0.960	1.451	0.703	0.952	0.905	0.958	0.785	0.850	0.898	0.712	
0.905	1.275	1.212	1.511	1.042	0.987	1.486	1.115	1.188	0.909	0.748	0.762	0.628	0.624	0.608	
1.496	1.217	1.127	1.493	1.292	1.159	0.907	0.787	0.689	0.933	0.791	0.983	0.826	0.639	0.660	
0.798	1.068	0.729	1.809	1.387	1.235	1.136	0.916	0.934	0.867	1.088	0.780	0.729	0.918	0.608	
0.430	1.086	1.742	1.144	1.224	1.166	0.902	1.914	0.918	0.713	1.012	0.792	0.516	0.806	0.636	
