dl
n=38
format=fullmatrix
labels:	Rast	Scomber	Caran	Pomf	Spela	FalTrev	Lpisc	Scian	Saur	Lutja	Plecto	Pria	Silla	Nemi	Ari	Ray	Sha	Cepha	Shri	CrabLobs	TraFish	Sdem	DemPisc	DemBenth	ShellFish	Jelly	Cucu	Tuna	SergShri	Mamm	PonyFish	Benth	Zoopl	Jpela	Jcaranx	Jsaur	Jnemi	Phyto
data:
0	0.003	0.023	0	0	0	0.018	0	0	0	0	0	0	0	0	0	0	0.021	0	0	0	0	0	0	0	0	0	0.01	0	0.3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.003	0	0	0	0	0.012	0	0	0.004	0	0	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0.012	0	0.06	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0
0	0.001	0.094	0.004	0	0.007	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017	0	1.05	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.001	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0.021	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0
0	0	0	0.002	0	0	0.012	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.021	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.011	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.001	0	0	0	0	0.006	0	0.109	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0	0	0	0	0.004	0	0.15	0	0	0	0	0	0	0	0
0	0.001	0.047	0.004	0	0	0	0.034	0	0.008	0.002	0.071	0.016	0.034	0.018	0.007	0.003	0.042	0	0	0	0.043	0.042	0.096	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.001	0	0	0	8.25	0	0	0	0	0	0
0	0.001	0.094	0.008	0	0	0.008	0.034	0.136	0.024	0	0.269	0	0	0	0	0.003	0.208	0	0	0	0	0.084	0.01	0	0	0	0	0	0.45	0	0	0	0	0	0	0	0
